index,County,(To sort by county and year),(To sort by year and county),Year,State and County FIPS Code,Total Actual Costs,Total Standardized Costs,Total Standardized Risk-Adjusted Costs,Actual Per Capita Costs,Standardized Per Capita Costs,Standardized Risk-Adjusted Per Capita Costs,IP Actual Costs,IP Actual Costs as % of Total Actual Costs,IP Per Capita Actual Costs,IP Per User Actual Costs,IP Standardized Costs,IP Standardized Costs as % of Total Standardized Costs,IP Per Capita Standardized Costs,IP Per User Standardized Costs,IP Users (with a covered stay),% of Beneficiaries Using IP,IP Covered Stays Per 1000 Beneficiaries,IP Covered Days Per 1000 Beneficiaries,PAC: LTCH Actual Costs,PAC: LTCH Actual Costs as % of Total Actual Costs,PAC: LTCH Per Capita Actual Costs,PAC: LTCH Per User Actual Costs,PAC: LTCH Standardized Costs,PAC: LTCH Standardized Costs as % of Total Standardized Costs,PAC: LTCH Per Capita Standardized Costs,PAC: LTCH Per User Standardized Costs,# PAC: LTCH Users (with a covered stay),% of Beneficiaries Using PAC: LTCH,PAC: LTCH Covered Stays Per 1000 Beneficiaries,PAC: LTCH Covered Days Per 1000 Beneficiaries,PAC: IRF Actual Costs,PAC: IRF Actual Costs as % of Total Actual Costs,PAC: IRF Per Capita Actual Costs,PAC: IRF Per User Actual Costs,PAC: IRF Standardized Costs,PAC: IRF Standardized Costs as % of Total Standardized Costs,PAC: IRF Per Capita Standardized Costs,PAC: IRF Per User Standardized Costs,# PAC: IRF Users (with a covered stay),% of Beneficiaries Using PAC: IRF,PAC: IRF Covered Stays Per 1000 Beneficiaries,PAC: IRF Covered Days Per 1000 Beneficiaries,PAC: SNF Actual Costs,PAC: SNF Actual Costs as % of Total Actual Costs,PAC: SNF Per Capita Actual Costs,PAC: SNF Per User Actual Costs,PAC: SNF Standardized Costs,PAC: SNF Standardized Costs as % of Total Standardized Costs,PAC: SNF Per Capita Standardized Costs,PAC: SNF Per User Standardized Costs,# PAC: SNF Users (with a covered stay),% of Beneficiaries Using PAC: SNF,PAC: SNF Covered Stays Per 1000 Beneficiaries,PAC: SNF Covered Days Per 1000 Beneficiaries,PAC: HH Actual Costs,PAC: HH Actual Costs as % of Total Actual Costs,PAC: HH Per Capita Actual Costs,PAC: HH Per User Actual Costs,PAC: HH Standardized Costs,PAC: HH Standardized Costs as % of Total Standardized Costs,PAC: HH Per Capita Standardized Costs,PAC: HH Per User Standardized Costs,# PAC: HH Users,% of Beneficiaries Using PAC: HH,PAC: HH Episodes Per 1000 Beneficiaries,PAC: HH Visits Per 1000 Beneficiaries,Hospice Actual Costs,Hospice Actual Costs as % of Total Actual Costs,Hospice Per Capita Actual Costs,Hospice Per User Actual Costs,Hospice Standardized Costs,Hospice Standardized Costs as % of Total Standardized Costs,Hospice Per Capita Standardized Costs,Hospice Per User Standardized Costs,# Hospice Users (with a covered stay),% of Beneficiaries Using Hospice,Hospice Covered Stays Per 1000 Beneficiaries,Hospice Covered Days Per 1000 Beneficiaries,OP Actual Costs,OP Actual Costs as % of Total Actual Costs,OP Per Capita Actual Costs,OP Per User Actual Costs,OP Standardized Costs,OP Standardized Costs as % of Total Standardized Costs,OP Per Capita Standardized Costs,OP Per User Standardized Costs,# OP Users,% of Beneficiaries Using OP,OP Visits Per 1000 Beneficiaries,FQHC/RHC Actual Costs,FQHC/RHC Actual Costs as % of Total Actual Costs,FQHC/RHC Per Capita Actual Costs,FQHC/RHC Per User Actual Costs,FQHC/RHC Standardized Costs,FQHC/RHC Standardized Costs as % of Total Standardized Costs,FQHC/RHC Per Capita Standardized Costs,FQHC/RHC Per User Standardized Costs,# FQHC/RHC Users,% of Beneficiaries Using FQHC/RHC,FQHC/RHC Visits Per 1000 Beneficiaries,Outpatient Dialysis Facility Actual Costs,Outpatient Dialysis Facility Actual Costs as % of Total Actual Costs,Outpatient Dialysis Facility Per Capita Actual Costs,Outpatient Dialysis Facility Per User Actual Costs,Outpatient Dialysis Facility Standardized Costs,Outpatient Dialysis Facility Standardized Costs as % of Total Standardized Costs,Outpatient Dialysis Facility Per Capita Standardized Costs,Outpatient Dialysis Facility Per User Standardized Costs,# Outpatient Dialysis Facility Users,% of Beneficiaries Using Outpatient Dialysis Facility,Outpatient Dialysis Facility Events Per 1000 Beneficiaries,ASC Actual Costs,ASC Actual Costs as % of Total Actual Costs,ASC Per Capita Actual Costs,ASC Per User Actual Costs,ASC Standardized Costs,ASC Standardized Costs as % of Total Standardized Costs,ASC Per Capita Standardized Costs,ASC Per User Standardized Costs,# ASC Users,% of Beneficiaries Using ASC,ASC Events Per 1000 Beneficiaries,E&M Actual Costs,E&M Actual Costs as % of Total Actual Costs,E&M Per Capita Actual Costs,E&M Per User Actual Costs,E&M Standardized Costs,E&M Standardized Costs as % of Total Standardized Costs,E&M Per Capita Standardized Costs,E&M Per User Standardized Costs,# E&M Users,% of Beneficiaries Using E&M,E&M Events Per 1000 Beneficiaries,Procedures Actual Costs,Procedures Actual Costs as % of Total Actual Costs,Procedures Per Capita Actual Costs,Procedures Per User Actual Costs,Procedures Standardized Costs,Procedures Standardized Costs as % of Total Standardized Costs,Procedures Per Capita Standardized Costs,Procedures Per User Standardized Costs,# Procedure Users,% of Beneficiaries Using Procedures,Procedure Events Per 1000 Beneficiaries,Imaging Actual Costs,Imaging Actual Costs as % of Total Actual Costs,Imaging Per Capita Actual Costs,Imaging Per User Actual Costs,Imaging Standardized Costs,Imaging Standardized Costs as % of Total Standardized Costs,Imaging Per Capita Standardized Costs,Imaging Per User Standardized Costs,# Imaging Users,% of Beneficiaries Using Imaging,Imaging Events Per 1000 Beneficiaries,DME Actual Costs,DME Actual Costs as % of Total Actual Costs,DME Per Capita Actual Costs,DME Per User Actual Costs,DME Standardized Costs,DME Standardized Costs as % of Total Standardized Costs,DME Per Capita Standardized Costs,DME Per User Standardized Costs,# DME Users,% of Beneficiaries Using DME,DME Events Per 1000 Beneficiaries,Tests Actual Costs,Tests Actual Costs as % of Total Actual Costs,Tests Per Capita Actual Costs,Tests Per User Actual Costs,Tests Standardized Costs,Tests Standardized Costs as % of Total Standardized Costs,Tests Per Capita Standardized Costs,Tests Per User Standardized Costs,# Test Users,% of Beneficiaries Using Tests,Test Events Per 1000 Beneficiaries,Part B Drugs Actual Costs,Part B Drugs Actual Costs as % of Total Actual Costs,Part B Drugs Per Capita Actual Costs,Part B Drugs Per User Actual Costs,Part B Drugs Standardized Costs,Part B Drugs Standardized Costs as % of Total Standardized Costs,Part B Drugs Per Capita Standardized Costs,Part B Drugs Per User Standardized Costs,# Part B Drugs Users,% of Beneficiaries Using Part B Drugs,Ambulance Actual Costs,Ambulance Actual Costs as % of Total Actual Costs,Ambulance Per Capita Actual Costs,Ambulance Per User Actual Costs,Ambulance Standardized Costs,Ambulance Standardized Costs as % of Total Standardized Costs,Ambulance Per Capita Standardized Costs,Ambulance Per User Standardized Costs,# Ambulance Users,% of Beneficiaries Using Ambulance,Ambulance Events Per 1000 Beneficiaries,Number of Acute Hospital Readmissions,Hospital Readmission Rate,Emergency Department Visits,Emergency Department Visits per 1000 Beneficiaries
62,MASON,530452008.0,200853045.0,2008,53045,$58762211.00,$55014212.00,$69225087.00,$6572.00,$6153.00,$7742.00,$23997622.00,40.8%,$2684.00,$17427.00,$20365976.00,37%,$2278.00,$14790.00,"* 1,377",15.4%,226,1032,,,,,,,,,,,,,$550564.00,0.9%,$62.00,$18985.00,$463360.00,0.8%,$52.00,$15978.00,29.0,0.3%,3.0,45.0,$4727569.00,8.1%,$529.00,$12847.00,$4497202.00,8.2%,$503.00,$12221.00,368,4.1%,54,1529,$1385390.00,2.4%,$155.00,$3665.00,$1315909.00,2.4%,$147.00,$3481.00,378.0,4.2%,61.0,774.0,$1299958.00,2.2%,$145.00,$8725.00,$1208569.00,2.2%,$135.00,$8111.00,149.0,1.7%,17.0,981.0,$7911904.00,13.5%,$885.00,$1460.00,$7665037.00,13.9%,$857.00,$1414.00,5420,60.6%,3584,$875056.00,1.5%,$98.00,$239.00,$914395.00,1.7%,$102.00,$250.00,3664,41%,1545,$534301.00,0.9%,$60.00,$16191.00,$516665.00,0.9%,$58.00,$15657.00,33.0,0.4%,* 459,$835908.00,1.4%,$93.00,$763.00,$913252.00,1.7%,102.14,833.26,1096,12.3%,215,$3911292.00,6.7%,$437.00,$536.00,$4060296.00,7.4%,$454.00,$556.00,7300,81.7%,7397,$3932180.00,6.7%,$440.00,$839.00,$4088939.00,7.4%,$457.00,$872.00,4689,52.4%,3244,$1932667.00,3.3%,$216.00,$338.00,$2131105.00,3.9%,$238.00,$373.00,5714,63.9%,3081,$1671068.00,2.8%,$187.00,$746.00,$1685602.00,3.1%,$189.00,$752.00,2241,25.1%,1566,$1593995.00,2.7%,$178.00,$250.00,$1649664.00,3%,$185.00,$258.00,6382,71.4%,7852,$1907309.00,3.3%,$213.00,$508.00,$1907309.00,3.5%,$213.00,$508.00,3758,42%,$921044.00,1.6%,$103.00,$916.00,$875900.00,1.6%,$98.00,$871.00,1005,11.2%,277,308.0,15.7%,5361,600
63,OKANOGAN,530472008.0,200853047.0,2008,53047,$44433281.00,$42300931.00,$54215060.00,$6630.00,$6312.00,$8089.00,$15732360.00,35.4%,$2347.00,$13947.00,$13687471.00,32.4%,$2042.00,$12134.00,"* 1,128",16.8%,243,1069,,,,,,,,,,,,,$453943.00,1%,$68.00,$18914.00,$400585.00,1%,$60.00,$16691.00,24.0,0.4%,4.0,62.0,$3516423.00,7.9%,$525.00,$11961.00,$3434301.00,8.1%,$512.00,$11681.00,294,4.4%,56,1152,$1065145.00,2.4%,$159.00,$3711.00,$1026264.00,2.4%,$153.00,$3576.00,287.0,4.3%,62.0,1008.0,$155655.00,0.4%,$23.00,$4096.00,$150205.00,0.4%,$22.00,$3953.00,38.0,0.6%,6.0,155.0,$7560317.00,17%,$1128.00,$1733.00,$7412754.00,17.5%,$1106.00,$1699.00,4363,65.1%,3609,$2954588.00,6.7%,$441.00,$602.00,$3040172.00,7.2%,$454.00,$620.00,4905,73.2%,4549,$967317.00,2.2%,$144.00,$21496.00,$952539.00,2.3%,$142.00,$21168.00,45.0,0.7%,* 894,$311081.00,0.7%,$46.00,$491.00,$301505.00,0.7%,44.99,475.56,634,9.5%,154,$1864809.00,4.2%,$278.00,$387.00,$1950513.00,4.6%,$291.00,$405.00,4822,72%,4577,$2445264.00,5.5%,$365.00,$873.00,$2543678.00,6%,$380.00,$908.00,2802,41.8%,2489,$1126667.00,2.5%,$168.00,$310.00,$1198894.00,2.8%,$179.00,$330.00,3635,54.2%,2408,$1993571.00,4.5%,$297.00,$967.00,$1997733.00,4.7%,$298.00,$969.00,2061,30.8%,2687,$1123520.00,2.5%,$168.00,$231.00,$1166402.00,2.8%,$174.00,$239.00,4871,72.7%,8941,$1444333.00,3.3%,$216.00,$1011.00,$1444333.00,3.4%,$216.00,$1011.00,1429,21.3%,$1182395.00,2.7%,$176.00,$1502.00,$1051334.00,2.5%,$157.00,$1336.00,787,11.7%,260,206.0,13.3%,4224,630
64,PACIFIC,530492008.0,200853049.0,2008,53049,$42884430.00,$40240547.00,$51473181.00,$8250.00,$7742.00,$9903.00,$17833714.00,41.6%,$3431.00,$18347.00,$15495933.00,38.5%,$2981.00,$15942.00,* 972,18.7%,270,1297,,,,,,,,,,,,,$373249.00,0.9%,$72.00,$19645.00,$305035.00,0.8%,$59.00,$16054.00,19.0,0.4%,4.0,45.0,$2728953.00,6.4%,$525.00,$11969.00,$2626417.00,6.5%,$505.00,$11519.00,228,4.4%,54,1554,$1286332.00,3%,$247.00,$5125.00,$1232712.00,3.1%,$237.00,$4911.00,251.0,4.8%,83.0,1520.0,$545446.00,1.3%,$105.00,$8523.00,$503821.00,1.3%,$97.00,$7872.00,64.0,1.2%,13.0,691.0,$9602059.00,22.4%,$1847.00,$2475.00,$9406859.00,23.4%,$1810.00,$2425.00,3879,74.6%,4705,$1339135.00,3.1%,$258.00,$574.00,$1396881.00,3.5%,$269.00,$598.00,2335,44.9%,2331,$386517.00,0.9%,$74.00,$16105.00,$384449.00,1%,$74.00,$16019.00,24.0,0.5%,* 508,$201684.00,0.5%,$39.00,$837.00,$227435.00,0.6%,43.75,943.71,241,4.6%,89,$1910867.00,4.5%,$368.00,$470.00,$1985066.00,4.9%,$382.00,$488.00,4066,78.2%,6080,$1921345.00,4.5%,$370.00,$850.00,$1995000.00,5%,$384.00,$883.00,2260,43.5%,2577,$760272.00,1.8%,$146.00,$226.00,$800058.00,2%,$154.00,$238.00,3367,64.8%,2996,$1188782.00,2.8%,$229.00,$798.00,$1194393.00,3%,$230.00,$802.00,1490,28.7%,2169,$667935.00,1.6%,$129.00,$205.00,$691540.00,1.7%,$133.00,$212.00,3262,62.7%,4162,$537024.00,1.3%,$103.00,$245.00,$537024.00,1.3%,$103.00,$245.00,2190,42.1%,$961313.00,2.2%,$185.00,$1314.00,$858411.00,2.1%,$165.00,$1173.00,732,14.1%,342,175.0,13.3%,3755,722
65,PEND OREILLE,530512008.0,200853051.0,2008,53051,$15226861.00,$14428705.00,$18748099.00,$6652.00,$6304.00,$8191.00,$5268467.00,34.6%,$2302.00,$14201.00,$4430222.00,30.7%,$1935.00,$11941.00,* 371,16.2%,242,1206,,,,,,,,,,,,,$330098.00,2.2%,$144.00,$15004.00,$303067.00,2.1%,$132.00,$13776.00,22.0,1%,10.0,151.0,$1016875.00,6.7%,$444.00,$12872.00,$1002394.00,7%,$438.00,$12689.00,79,3.5%,42,842,$470488.00,3.1%,$206.00,$4316.00,$450421.00,3.1%,$197.00,$4132.00,109.0,4.8%,75.0,1204.0,$185389.00,1.2%,$81.00,$6393.00,$173027.00,1.2%,$76.00,$5966.00,29.0,1.3%,14.0,515.0,$2431366.00,16%,$1062.00,$1624.00,$2393432.00,16.6%,$1046.00,$1599.00,1497,65.4%,3951,$574300.00,3.8%,$251.00,$431.00,$600351.00,4.2%,$262.00,$450.00,1333,58.2%,2607,$333762.00,2.2%,$146.00,$20860.00,$328791.00,2.3%,$144.00,$20549.00,16.0,0.7%,* 827,$187550.00,1.2%,$82.00,$769.00,$206705.00,1.4%,90.3,847.15,244,10.7%,198,$784106.00,5.1%,$343.00,$454.00,$814074.00,5.6%,$356.00,$471.00,1728,75.5%,5951,$995152.00,6.5%,$435.00,$940.00,$1035218.00,7.2%,$452.00,$978.00,1059,46.3%,3056,$545131.00,3.6%,$238.00,$436.00,$601198.00,4.2%,$263.00,$481.00,1250,54.6%,2566,$686559.00,4.5%,$300.00,$948.00,$691867.00,4.8%,$302.00,$956.00,724,31.6%,2621,$318347.00,2.1%,$139.00,$224.00,$328971.00,2.3%,$144.00,$231.00,1424,62.2%,5530,$523228.00,3.4%,$229.00,$542.00,$523228.00,3.6%,$229.00,$542.00,966,42.2%,$326976.00,2.2%,$143.00,$1379.00,$290566.00,2%,$127.00,$1225.00,237,10.4%,249,84.0,15.9%,1412,617
66,PIERCE,530532008.0,200853053.0,2008,53053,$556636463.00,$504814235.00,$556954527.00,$7317.00,$6636.00,$7321.00,$214025236.00,38.5%,$2813.00,$16410.00,$167771982.00,33.2%,$2205.00,$12864.00,"* 13,042",17.1%,265,1339,$3483172.00,0.6%,$46.00,$89312.00,$3117216.00,0.6%,$41.00,$79929.00,39.0,0.1%,1.0,28.0,$7967007.00,1.4%,$105.00,$17903.00,$6843272.00,1.4%,$90.00,$15378.00,445.0,0.6%,6.0,71.0,$49740235.00,8.9%,$654.00,$13898.00,$46348540.00,9.2%,$609.00,$12950.00,3579,4.7%,64,1740,$15300386.00,2.8%,$201.00,$4312.00,$14042024.00,2.8%,$185.00,$3958.00,3548.0,4.7%,67.0,936.0,$21824859.00,3.9%,$287.00,$11361.00,$19737778.00,3.9%,$259.00,$10275.00,1921.0,2.5%,26.0,1779.0,$58998987.00,10.6%,$776.00,$1263.00,$57289858.00,11.4%,$753.00,$1226.00,46726,61.4%,3848,$905887.00,0.2%,$12.00,$346.00,$863947.00,0.2%,$11.00,$330.00,2621,3.5%,131,$14739444.00,2.7%,$194.00,$23659.00,$14543505.00,2.9%,$191.00,$23344.00,623.0,0.8%,"* 1,030",$7988638.00,1.4%,$105.00,$714.00,$8200551.00,1.6%,107.8,733.04,11187,14.7%,248,$47242804.00,8.5%,$621.00,$732.00,$49072458.00,9.7%,$645.00,$761.00,64501,84.8%,10562,$37069269.00,6.7%,$487.00,$866.00,$38384970.00,7.6%,$505.00,$897.00,42813,56.3%,4076,$17332471.00,3.1%,$228.00,$366.00,$18517579.00,3.7%,$243.00,$391.00,47334,62.2%,3567,$14732504.00,2.7%,$194.00,$759.00,$14830032.00,2.9%,$195.00,$764.00,19421,25.5%,1611,$11426463.00,2.1%,$150.00,$226.00,$11745403.00,2.3%,$154.00,$232.00,50655,66.6%,5821,$21075023.00,3.8%,$277.00,$545.00,$21075023.00,4.2%,$277.00,$545.00,38695,50.9%,$7989439.00,1.4%,$105.00,$776.00,$7640564.00,1.5%,$100.00,$742.00,10296,13.5%,324,3418.0,17.6%,41511,546
67,SAN JUAN,530552008.0,200853055.0,2008,53055,$15917169.00,$14802790.00,$20609369.00,$5750.00,$5348.00,$7446.00,$5689772.00,35.8%,$2056.00,$15674.00,$4540003.00,30.7%,$1640.00,$12507.00,* 363,13.1%,184,865,,,,,,,,,,,,,,,,,,,,,,,,,$1446960.00,9.1%,$523.00,$14186.00,$1372119.00,9.3%,$496.00,$13452.00,102,3.7%,49,1433,$262898.00,1.7%,$95.00,$3414.00,$231805.00,1.6%,$84.00,$3010.00,77.0,2.8%,39.0,365.0,$195805.00,1.2%,$71.00,$6752.00,$180188.00,1.2%,$65.00,$6213.00,29.0,1.1%,11.0,469.0,$1953808.00,12.3%,$706.00,$1195.00,$1887821.00,12.8%,$682.00,$1155.00,1635,59.1%,2781,$408851.00,2.6%,$148.00,$288.00,$425341.00,2.9%,$154.00,$300.00,1418,51.2%,1972,,,,,,,,,,,,$212019.00,1.3%,$77.00,$684.00,$231319.00,1.6%,83.57,746.19,310,11.2%,161,$1235442.00,7.8%,$446.00,$522.00,$1272703.00,8.6%,$460.00,$538.00,2365,85.4%,7738,$1395830.00,8.8%,$504.00,$861.00,$1419669.00,9.6%,$513.00,$875.00,1622,58.6%,4627,$538978.00,3.4%,$195.00,$319.00,$553990.00,3.7%,$200.00,$328.00,1688,61%,2786,$318874.00,2%,$115.00,$603.00,$321804.00,2.2%,$116.00,$608.00,529,19.1%,1010,$447326.00,2.8%,$162.00,$215.00,$460015.00,3.1%,$166.00,$222.00,2076,75%,6732,$357826.00,2.3%,$129.00,$407.00,$357826.00,2.4%,$129.00,$407.00,879,31.8%,$1062767.00,6.7%,$384.00,$4794.00,$973120.00,6.6%,$352.00,$4390.00,222,8%,234,62.0,12.7%,526,190
68,SKAGIT,530572008.0,200853057.0,2008,53057,$108597051.00,$100372948.00,$124613776.00,$7160.00,$6617.00,$8216.00,$40527341.00,37.3%,$2672.00,$14657.00,$32879021.00,32.8%,$2168.00,$11891.00,"* 2,765",18.2%,281,1248,,,,,,,,,,,,,$798183.00,0.7%,$53.00,$24187.00,$682710.00,0.7%,$45.00,$20688.00,33.0,0.2%,3.0,35.0,$10260705.00,9.5%,$676.00,$12746.00,$10029999.00,10%,$661.00,$12460.00,805,5.3%,70,1824,$2487959.00,2.3%,$164.00,$3008.00,$2302003.00,2.3%,$152.00,$2784.00,827.0,5.5%,72.0,823.0,$2296594.00,2.1%,$151.00,$7132.00,$2111701.00,2.1%,$139.00,$6558.00,322.0,2.1%,22.0,1008.0,$17606607.00,16.2%,$1161.00,$1781.00,$17115515.00,17.1%,$1128.00,$1732.00,9884,65.2%,4219,$1938174.00,1.8%,$128.00,$273.00,$1876568.00,1.9%,$124.00,$264.00,7105,46.8%,1972,$2328088.00,2.1%,$153.00,$22824.00,$2276846.00,2.3%,$150.00,$22322.00,102.0,0.7%,* 933,$1281469.00,1.2%,$84.00,$814.00,$1412733.00,1.4%,93.14,897.54,1574,10.4%,189,$7788379.00,7.2%,$513.00,$602.00,$8048554.00,8%,$531.00,$622.00,12942,85.3%,8897,$6991984.00,6.4%,$461.00,$814.00,$7200605.00,7.2%,$475.00,$838.00,8593,56.7%,3718,$3551126.00,3.3%,$234.00,$365.00,$3698271.00,3.7%,$244.00,$380.00,9727,64.1%,3435,$3080556.00,2.8%,$203.00,$772.00,$3095104.00,3.1%,$204.00,$776.00,3991,26.3%,1729,$2990097.00,2.8%,$197.00,$257.00,$3085242.00,3.1%,$203.00,$265.00,11628,76.7%,8936,$1705381.00,1.6%,$112.00,$250.00,$1705381.00,1.7%,$112.00,$250.00,6820,45%,$1402779.00,1.3%,$92.00,$954.00,$1339506.00,1.3%,$88.00,$911.00,1471,9.7%,242,700.0,17.2%,9074,598
69,SKAMANIA,530592008.0,200853059.0,2008,53059,$7408055.00,$6973179.00,$8746419.00,$7415.00,$6980.00,$8755.00,$2619757.00,35.4%,$2622.00,$15143.00,$2289895.00,32.8%,$2292.00,$13236.00,* 173,17.3%,259,1067,,,,,,,,,0.0,0%,0.0,0.0,,,,,,,,,,,,,$613092.00,8.3%,$614.00,$18032.00,$596237.00,8.6%,$597.00,$17536.00,34,3.4%,41,918,$338456.00,4.6%,$339.00,$4453.00,$299146.00,4.3%,$299.00,$3936.00,76.0,7.6%,147.0,1823.0,$202283.00,2.7%,$202.00,$8428.00,$184146.00,2.6%,$184.00,$7673.00,24.0,2.4%,24.0,1326.0,$1856030.00,25.1%,$1858.00,$2791.00,$1795569.00,25.8%,$1797.00,$2700.00,665,66.6%,4365,$161557.00,2.2%,$162.00,$349.00,$159250.00,2.3%,$159.00,$344.00,463,46.4%,2666,,,,,,,,,,,,$23471.00,0.3%,$23.00,$587.00,$26193.00,0.4%,26.22,654.83,40,4%,60,$325733.00,4.4%,$326.00,$438.00,$354085.00,5.1%,$354.00,$476.00,744,74.5%,5647,$305988.00,4.1%,$306.00,$667.00,$321693.00,4.6%,$322.00,$701.00,459,46%,2133,$145566.00,2%,$146.00,$243.00,$159236.00,2.3%,$159.00,$265.00,600,60.1%,2644,$224139.00,3%,$224.00,$836.00,$224805.00,3.2%,$225.00,$839.00,268,26.8%,2118,$125953.00,1.7%,$126.00,$194.00,$128405.00,1.8%,$129.00,$198.00,649,65%,5615,$50676.00,0.7%,$51.00,$155.00,$50676.00,0.7%,$51.00,$155.00,326,32.6%,$147553.00,2%,$148.00,$1089.00,$127756.00,1.8%,$128.00,$943.00,136,13.6%,261,40.0,15.8%,637,638
70,SNOHOMISH,530612008.0,200853061.0,2008,53061,$350488373.00,$319085882.00,$350732377.00,$7270.00,$6619.00,$7275.00,$130113736.00,37.1%,$2699.00,$16485.00,$103463376.00,32.4%,$2146.00,$13108.00,"* 7,893",16.4%,251,1246,$1616581.00,0.5%,$34.00,$42542.00,$1457936.00,0.5%,$30.00,$38367.00,38.0,0.1%,1.0,21.0,$3318951.00,1%,$69.00,$23539.00,$2799549.00,0.9%,$58.00,$19855.00,141.0,0.3%,3.0,46.0,$30608139.00,8.7%,$635.00,$13634.00,$27839248.00,8.7%,$577.00,$12401.00,2245,4.7%,62,1518,$13639167.00,3.9%,$283.00,$4492.00,$12039056.00,3.8%,$250.00,$3965.00,3036.0,6.3%,99.0,1321.0,$12502634.00,3.6%,$259.00,$10165.00,$10927410.00,3.4%,$227.00,$8884.00,1230.0,2.6%,27.0,1565.0,$37626829.00,10.7%,$780.00,$1318.00,$36474676.00,11.4%,$757.00,$1277.00,28555,59.2%,3511,$1021481.00,0.3%,$21.00,$333.00,$946488.00,0.3%,$20.00,$309.00,3064,6.4%,272,$10484686.00,3%,$217.00,$21224.00,$9927493.00,3.1%,$206.00,$20096.00,494.0,1%,"* 1,279",$5068537.00,1.5%,$105.00,$728.00,$5393890.00,1.7%,111.89,774.98,6960,14.4%,240,$30530249.00,8.7%,$633.00,$748.00,$31627088.00,9.9%,$656.00,$775.00,40829,84.7%,10579,$21350931.00,6.1%,$443.00,$796.00,$21921782.00,6.9%,$455.00,$817.00,26834,55.7%,3877,$11579525.00,3.3%,$240.00,$372.00,$12910457.00,4.1%,$268.00,$415.00,31107,64.5%,3478,$9764163.00,2.8%,$203.00,$746.00,$9846226.00,3.1%,$204.00,$752.00,13091,27.2%,1734,$8743337.00,2.5%,$181.00,$252.00,$9175189.00,2.9%,$190.00,$265.00,34670,71.9%,8343,$13924912.00,4%,$289.00,$570.00,$13924912.00,4.4%,$289.00,$570.00,24446,50.7%,$4756204.00,1.4%,$99.00,$821.00,$4538333.00,1.4%,$94.00,$784.00,5791,12%,311,1987.0,17.2%,27883,578
71,SPOKANE,530632008.0,200853063.0,2008,53063,$430339155.00,$403349006.00,$452950426.00,$7600.00,$7123.00,$7999.00,$154949319.00,36%,$2736.00,$15771.00,$126292277.00,31.3%,$2230.00,$12854.00,"* 9,825",17.3%,256,1457,$2652043.00,0.6%,$47.00,$42775.00,$2778578.00,0.7%,$49.00,$44816.00,62.0,0.1%,1.0,38.0,$10442261.00,2.4%,$184.00,$15846.00,$9385916.00,2.3%,$166.00,$14243.00,659.0,1.2%,12.0,170.0,$36654172.00,8.5%,$647.00,$15065.00,$36146323.00,9%,$638.00,$14857.00,2433,4.3%,55,1754,$23597374.00,5.5%,$417.00,$4895.00,$22582616.00,5.6%,$399.00,$4684.00,4821.0,8.5%,133.0,2052.0,$12879432.00,3%,$227.00,$9381.00,$11959815.00,3%,$211.00,$8711.00,1373.0,2.4%,25.0,1423.0,$32629828.00,7.6%,$576.00,$1328.00,$32115954.00,8%,$567.00,$1307.00,24569,43.4%,2205,$1702966.00,0.4%,$30.00,$389.00,$1676671.00,0.4%,$30.00,$383.00,4377,7.7%,366,$8337231.00,1.9%,$147.00,$21001.00,$8190375.00,2%,$145.00,$20631.00,397.0,0.7%,* 908,$6635138.00,1.5%,$117.00,$695.00,$7100350.00,1.8%,125.39,743.88,9545,16.9%,298,$34257742.00,8%,$605.00,$676.00,$35824496.00,8.9%,$633.00,$707.00,50652,89.5%,10817,$30936070.00,7.2%,$546.00,$891.00,$32197487.00,8%,$569.00,$928.00,34705,61.3%,4954,$19456436.00,4.5%,$344.00,$491.00,$21632623.00,5.4%,$382.00,$546.00,39595,69.9%,4082,$14768920.00,3.4%,$261.00,$847.00,$14838851.00,3.7%,$262.00,$851.00,17429,30.8%,2222,$12659456.00,2.9%,$224.00,$272.00,$13114597.00,3.3%,$232.00,$281.00,46594,82.3%,11361,$18887012.00,4.4%,$334.00,$600.00,$18887012.00,4.7%,$334.00,$600.00,31456,55.6%,$5043925.00,1.2%,$89.00,$754.00,$4808638.00,1.2%,$85.00,$719.00,6689,11.8%,274,2046.0,15%,37135,656
